BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,M_MORTDUE,M_VALUE,M_YOJ,M_DEROG,M_DELINQ,M_CLAGE,M_NINQ,M_CLNO,M_DEBTINC
0,26600,94954,131913,DebtCon,ProfExe,0,1,0,187.1408236,2,37,35.27011322,0,0,0,0,0,0,0,0,0
0,17100,43085,68758,DebtCon,Other,7,0,1,103.6838558,3,49,30.3535487,0,0,0,0,0,0,0,0,0
0,31500,10879,58089,DebtCon,Other,0,0,0,94.24803572,0,5,38.66240227,0,0,0,0,0,0,0,0,0
1,19400,178000,219300,HomeImp,ProfExe,12,0,0,214.3666667,0,26,35.21218126,0,0,0,0,0,0,0,0,1
1,9300,84900,105798,DebtCon,ProfExe,2,0,0,41.8072046,1,3,26.9566979,0,0,0,0,0,0,0,0,0
0,16600,74681,95471,DebtCon,Other,6,0,0,187.6535104,4,19,40.45375315,0,0,0,0,0,0,0,0,0
0,16400,65898,85424,HomeImp,ProfExe,10,0,1,173.5332104,0,14,26.93199486,0,0,0,0,0,0,0,0,0
0,13700,59530,81068,DebtCon,Other,0,0,0,108.0191417,3,10,37.84664809,0,0,0,0,0,0,0,0,0
1,14900,57557,80611,DebtCon,Other,12,0,0,103.1065045,0,7,39.84087535,0,0,0,0,0,0,0,0,0
0,19500,58638,13930,DebtCon,Other,4,4,1,69.00502713,0,16,42.50002486,0,0,0,1,1,0,0,0,0
0,13700,90714,120292,DebtCon,Office,11,0,0,215.6120163,0,13,40.30430134,0,0,0,0,0,0,0,0,0
0,9000,51091,68264,DebtCon,Other,22,0,0,277.7556619,2,29,39.38731755,0,0,0,0,0,0,0,0,0
0,15700,16804,34294,DebtCon,Mgr,9,0,0,131.7734232,0,10,23.97970277,0,0,0,0,0,0,0,0,0
0,25600,111000,153000,DebtCon,ProfExe,7,0,0,112.6333333,3,27,30.08248898,0,0,0,0,0,0,0,0,1
0,12000,79844,98139,HomeImp,ProfExe,8,0,0,156.9547583,0,34,31.70012432,0,0,0,0,0,0,0,0,0
1,16200,34984,46382,DebtCon,Other,11,0,0,175.1443195,3,20,39.74092813,0,0,0,0,0,0,0,0,0
0,22000,36360,72304,HomeImp,Office,9,0,0,120.5320184,2,4,20.17621345,1,0,0,0,0,0,0,0,0
0,27200,97541,126368,DebtCon,ProfExe,0,1,0,186.7785479,3,38,34.81068944,0,0,0,0,0,0,0,0,0
0,17200,39316,66978,DebtCon,NotProvided,4,0,0,99.98597596,1,10,26.43708405,0,0,0,0,0,0,0,0,0
0,21700,62506,96588,HomeImp,ProfExe,18,0,1,615.1333732,0,24,21.9726752,0,0,0,0,0,0,0,0,0
1,13900,37843,68120,HomeImp,Other,4,0,2,209.4799103,0,15,35.77489179,1,1,0,0,0,0,0,0,0
0,21400,128095,167824,DebtCon,ProfExe,6,0,0,180.4173542,0,38,17.49570049,0,0,0,0,0,0,0,0,0
0,17600,29201,41396,DebtCon,Mgr,19,0,0,89.20252735,1,16,23.93494584,0,0,0,0,0,0,0,0,0
1,20000,161000,204000,DebtCon,ProfExe,5,3,7,205.9333333,5,25,40.01910455,0,0,0,0,0,0,0,0,1
0,26100,4641,36277,DebtCon,Other,9,0,0,79.33145984,0,13,20.51714628,1,0,0,0,1,0,1,0,0
1,3300,130518,164317,DebtCon,Other,9,0,6,192.289149,0,33,35.73055919,0,0,0,0,0,0,0,0,0
0,10400,45710,55299,DebtCon,Office,0,0,0,166.3741502,0,20,34.53641174,0,0,0,0,0,0,0,0,0
0,5300,44993,50673,HomeImp,Office,7,0,0,184.7427672,1,18,27.90612273,0,0,0,1,1,0,1,0,0
0,6100,91704,114799,HomeImp,Office,22,0,0,129.2500896,1,12,36.74676624,0,0,0,0,0,0,0,0,0
0,9600,41210,56900,NotProvided,NotProvided,9,2,4,102.2991169,0,29,14.43523879,1,0,1,1,1,1,1,1,0
0,25700,31333,56733,DebtCon,Other,13,0,0,97.08615055,2,25,30.61978675,0,0,0,0,0,0,0,0,0
1,4700,49100,58238,HomeImp,ProfExe,0.1,0,0,61.8,2,17,25.94257777,0,0,0,0,0,0,0,0,1
0,23000,58696,102176,HomeImp,ProfExe,18,0,0,629.0957663,0,23,22.82560712,0,0,0,0,0,0,0,0,0
0,25900,201877,239546,HomeImp,Other,6,0,0,134.8532427,0,42,40.39811433,0,0,0,0,0,0,0,0,0
0,19300,31950,53814,DebtCon,ProfExe,17,0,0,178.4596372,1,20,37.13471233,0,0,0,0,0,0,0,0,0
0,47100,48062,107824,HomeImp,Self,9,0,0,203.6866984,2,35,41.5263174,0,0,0,0,0,0,0,0,0
0,10000,114643,130127,DebtCon,Self,5,0,1,160.6678931,0,19,33.92004439,0,0,0,0,0,0,0,0,0
0,8400,62264,39106,HomeImp,Other,1,0,1,80.07533919,0,10,35.6835022,1,0,1,1,0,0,0,0,0
0,15300,101311,113253,DebtCon,Other,0,0,0,140.0757712,1,21,40.66746229,0,0,0,0,0,0,0,0,0
0,38600,136879,191860,DebtCon,Mgr,19,1,0,185.3149451,0,25,35.05916323,0,0,1,0,0,0,0,0,0
1,20000,125000,165000,DebtCon,ProfExe,2,0,0,314.5,0,30,22.04393384,0,0,0,0,0,0,0,0,1
1,12000,76345,89036,HomeImp,Other,8,0,0,91.97034976,1,19,50.17306503,0,0,0,0,0,0,0,0,0
0,12000,43000,64000,DebtCon,Other,1,0,0,262.9666667,0,21,28.85081359,0,0,0,0,0,0,0,0,1
0,26500,37883,64211,DebtCon,Other,26,0,0,127.4120114,0,10,22.28949083,1,0,0,0,0,0,0,0,0
0,13400,53294,69042,DebtCon,Other,0,0,0,214.3620435,0,9,36.30954976,0,0,0,0,0,0,0,0,0
0,9300,59617,67709,HomeImp,Other,4,0,1,243.8307278,1,16,35.96828075,0,0,0,0,0,0,0,0,0
0,8100,66691,82768,DebtCon,NotProvided,4,0,0,184.1934176,0,15,32.39650949,0,0,0,0,0,0,0,0,0
0,23400,48549,68957,DebtCon,Office,6,0,0,172.8107266,1,27,34.4567622,0,0,0,0,0,0,0,0,0
0,5300,83552,96809,DebtCon,ProfExe,0,0,0,243.9359963,0,28,28.42396191,0,0,0,1,1,1,1,1,0
0,22300,93305,143672,DebtCon,ProfExe,21,0,0,176.4166175,0,25,40.47109214,0,0,0,0,0,0,0,0,0
0,27800,96332,123598,DebtCon,ProfExe,1,0,0,190.3137746,2,38,33.85589547,0,0,0,0,0,0,0,0,0
0,15300,127172,156578,DebtCon,Mgr,8,0,0,213.2860218,0,19,36.29035353,0,0,1,0,0,0,0,0,0
0,8900,77261,96434,DebtCon,ProfExe,3,0,0,144.0370039,0,26,33.90846584,0,0,0,0,0,0,0,0,0
0,22800,58204,97634,HomeImp,Other,8,0,0,177.5697403,1,16,40.77224843,1,0,0,0,0,0,0,0,0
1,15900,101337,143832,HomeImp,Other,4,0,0,235.6274023,0,23,20.72337565,0,1,0,0,0,0,0,0,0
0,15400,48275,69427,DebtCon,ProfExe,17,0,0,202.5462196,0,15,23.16004059,0,0,0,0,0,0,0,0,0
0,22000,88898,121357,HomeImp,Mgr,12,0,0,115.8322132,2,24,31.10896086,0,0,0,0,0,0,0,0,0
0,6200,75623,89634,HomeImp,Other,24,0,0,324.6868294,0,47,28.2855321,0,0,0,0,0,0,0,0,0
0,17900,62697,89848,DebtCon,Office,7,0,0,113.0588969,0,19,24.07219136,0,0,0,0,0,0,0,0,0
1,44000,68600,125000,DebtCon,Self,5,0,2,92.3,0,23,60.29541349,0,0,0,0,0,0,0,0,1
0,26500,112059,179599,DebtCon,Sales,15,0,0,313.2053014,0,30,36.35910417,0,0,0,0,0,0,0,0,0
0,25100,96627,128022,DebtCon,ProfExe,1,0,0,197.6334714,3,37,35.98054235,0,0,0,0,0,0,0,0,0
0,16500,67619,93500,HomeImp,ProfExe,8,0,0,82.16666667,0,16,31.82762682,0,0,0,0,0,0,0,0,1
0,7700,56622,70136,DebtCon,Mgr,7,0,4,120.7645092,1,11,38.13234577,0,0,0,1,0,0,0,0,0
0,43900,5149,67021,HomeImp,Office,25,0,0,317.4093049,0,18,16.14568887,0,0,1,0,0,0,0,0,0
0,8400,57103,78079,DebtCon,Other,0,0,0,56.30976479,8,21,23.52118826,0,0,0,0,0,0,0,0,0
0,22500,87361,140632,DebtCon,ProfExe,24,0,0,146.2961719,0,25,39.87676993,0,0,0,0,0,0,0,0,0
0,16200,87248,116407,DebtCon,Other,20,0,0,270.0076812,1,16,24.54326882,0,0,0,0,0,0,0,0,0
0,8700,79062,98038,DebtCon,ProfExe,4,0,0,139.2640336,0,26,33.57803554,0,0,0,0,0,0,0,0,0
0,31900,15150,61388,DebtCon,Other,1,0,0,101.8594387,1,5,37.8165708,0,0,0,0,0,0,0,0,0
0,15200,49428,62696,DebtCon,Mgr,27,0,0,265.3953128,1,16,38.50079645,0,0,0,0,0,0,0,0,0
0,5600,41439,53893,HomeImp,Office,8,0,0,181.3229899,1,19,24.65139574,0,0,0,1,1,0,1,0,0
0,6800,78292,86959,DebtCon,NotProvided,3,0,0,51.64870524,4,19,18.92721164,0,0,0,1,1,1,1,1,0
0,6400,17491,63614,HomeImp,Office,23,0,0,325.2993087,0,12,40.24440437,0,0,0,0,0,0,0,0,0
0,16500,56500,80000,DebtCon,Other,2,0,0,308.4333333,3,16,26.76776884,0,0,0,0,0,0,0,0,1
1,7500,49421,71799,HomeImp,Mgr,4,0,3,177.5,0,22,38.37246088,1,0,0,0,0,0,0,0,1
0,12000,87000,113850,DebtCon,Office,11,0,0,216.1333333,0,12,37.06995687,0,0,0,0,0,0,0,0,1
0,22500,62137,95708,DebtCon,Office,4,0,0,187.1661489,0,16,37.46041757,0,0,0,1,1,0,1,0,0
0,15900,102564,120724,DebtCon,ProfExe,0,0,0,125.8340702,0,30,37.99377578,0,0,0,0,0,0,0,0,0
0,28300,71973,119224,DebtCon,Other,4,0,0,89.37995232,2,32,39.98105906,0,0,0,0,0,0,0,0,0
0,13800,78645,130104,DebtCon,ProfExe,16,0,0,295.7213173,0,19,29.96660243,0,0,0,0,0,0,0,0,0
0,14900,45797,71942,DebtCon,Other,11,0,0,233.6787307,0,17,33.55026521,0,0,0,0,0,0,0,0,0
0,26500,29751,57501,NotProvided,Office,1,0,0,114.359189,2,7,37.07547186,0,0,0,0,0,0,0,0,0
0,21000,81848,109860,DebtCon,Other,22,0,0,173.7861616,1,24,40.05752741,0,0,1,0,0,0,0,0,0
0,27700,54541,78832,DebtCon,Office,0,0,0,186.0208426,2,19,39.61433498,0,0,0,0,0,0,0,0,0
0,23400,45766,66192,DebtCon,Other,26,0,0,284.7815723,2,32,35.9367948,0,0,0,0,0,0,0,0,0
0,30900,189798,301984,DebtCon,Other,28,0,0,150.9173633,0,22,37.23650784,0,0,0,0,0,0,0,0,0
0,5400,58556,75254,NotProvided,NotProvided,5.5,0,0,73.03333333,0,8,23.16374295,1,0,1,1,1,1,1,1,0
1,17000,52663,82000,NotProvided,NotProvided,11,0,0,144.4228889,0,12,39.79911228,0,0,1,1,1,1,1,1,1
0,4500,71082,79247,HomeImp,Other,4,0,0,118.7604101,0,14,41.42111052,0,0,0,0,0,0,0,0,0
1,11100,52028,77316,HomeImp,Other,5,0,2,194.4848973,1,12,30.79767437,0,0,1,0,0,0,0,0,0
0,7000,81335,81018,HomeImp,Other,22,0,0,341.610576,1,47,27.76729977,0,0,0,0,0,0,0,0,0
0,18000,7051,66200,DebtCon,Office,4,0,0,250.5666667,0,22,26.85325902,0,0,1,0,0,0,0,0,1
0,25100,44639,75412,DebtCon,Other,22,0,1,284.9136704,0,29,39.51801708,0,0,0,1,0,0,0,0,0
0,13500,47900,135500,DebtCon,Other,2,0,0,276.0666667,5,43,26.73398284,0,0,0,0,0,0,0,0,1
1,7500,12115,35910,HomeImp,Office,13,3,6,234.9007508,0,24,24.66227667,0,0,0,0,0,0,0,0,0
0,23000,71902,101750,HomeImp,Other,5,0,0,214.3892524,0,13,29.04596406,0,0,0,0,0,0,0,0,0
1,27400,23939,56874,DebtCon,Office,3,0,1,197.8,0,11,29.54185091,0,0,0,0,0,0,0,0,1
1,18800,73396,137076,DebtCon,Office,18,0,1,163.5920452,4,20,40.37537241,0,0,0,0,0,0,0,0,0
0,10000,31000,58240,DebtCon,Mgr,0,0,0,247.5666667,8,39,39.63110299,0,0,1,1,1,1,1,1,1
1,11900,63833,72971,DebtCon,Other,3,0,0,154.5525474,7,21,40.93276678,0,1,0,1,1,1,1,1,0
0,19500,105000,138375,DebtCon,Office,12,0,2,219.1333333,0,25,39.09547645,0,0,0,0,0,0,0,0,1
0,12300,48866,73023,HomeImp,Office,11,3,1,251.629062,1,29,32.87687074,0,0,0,0,0,0,0,0,0
1,16800,27623,88231,DebtCon,ProfExe,8,0,0,122.463272,0,12,55.96202222,0,0,0,0,0,0,0,0,0
0,7000,7000,31200,DebtCon,Other,5,0,0,265.0666667,0,12,34.05584767,0,0,0,0,0,0,0,0,1
0,42600,13284,64273,HomeImp,Office,9,0,0,310.3983225,0,19,15.24961301,0,0,1,0,0,0,0,0,0
0,24800,109084,140355,DebtCon,Mgr,11,2,0,183.7952585,5,18,40.60479583,0,0,0,0,0,0,0,0,0
0,12000,63019,74204,DebtCon,Office,6,0,0,98.59173833,2,14,24.49043836,0,0,0,0,0,0,0,0,0
0,11700,52650,63646,DebtCon,Other,0,1,0,194.7609999,1,13,27.61084406,0,0,0,0,0,0,0,0,0
0,78700,22762,102997,HomeImp,NotProvided,25,0,0,146.6328416,0,13,34.30020182,0,0,0,0,0,0,0,0,0
0,2900,103949,112505,HomeImp,Office,1,0,0,96.10232967,0,13,30.05113629,0,0,0,0,0,0,0,0,0
1,10000,20500,54600,HomeImp,Self,15,0,0,160.3333333,2,11,31.33641826,0,0,0,0,0,0,0,0,1
0,6200,75121,96462,DebtCon,ProfExe,0,0,0,314.4683435,0,32,27.16765596,0,0,0,1,1,1,1,1,0
0,9300,9330,44108,HomeImp,Other,21,0,0,290.818074,0,12,29.74359996,1,0,1,1,1,0,1,0,0
1,12000,54541,87000,DebtCon,Other,13,1,0,120.8858112,1,3,36.9867441,1,0,0,1,1,1,1,1,1
0,25900,56784,91401,DebtCon,Office,2,0,1,90.16369704,0,23,34.09893173,0,0,0,0,0,0,0,0,0
0,24500,7627,51623,DebtCon,Other,19,0,0,91.86238836,1,12,28.87957066,1,0,1,1,1,0,1,0,0
1,15800,58100,83000,DebtCon,ProfExe,2,1,1,284.0666667,4,27,32.32726246,0,0,0,0,0,0,0,0,1
0,17400,166345,202989,DebtCon,ProfExe,10,0,0,276.0663463,0,37,24.35659356,0,0,0,0,0,0,0,0,0
0,15000,93226,108149,DebtCon,Sales,11,0,1,152.7976908,1,17,34.25026619,0,0,0,1,0,0,0,0,0
0,8500,41210,45175,DebtCon,Office,9,0,0,209.4940947,1,22,29.96408198,0,0,0,0,0,0,0,0,0
0,40400,63131,109395,DebtCon,Mgr,14,0,0,198.4484187,0,21,39.55593621,0,0,0,0,0,0,0,0,0
0,12200,45095,64736,DebtCon,Other,9,0,0,249.6737711,0,18,31.63530262,0,0,0,0,0,0,0,0,0
0,16000,20648,167020,HomeImp,Self,5,0,0,315.4665656,0,26,25.91297601,0,0,0,0,0,0,0,0,0
1,45700,18459,50800,DebtCon,ProfExe,13,3,2,97.4,4,46,39.65633406,1,0,0,0,0,0,0,0,1
0,11500,27599,64037,HomeImp,Other,20,0,0,354.1745808,0,7,34.35573924,1,0,1,0,0,0,0,0,0
0,22500,22832,42800,DebtCon,Other,15,0,0,89.3,0,13,39.61320557,1,0,1,1,1,0,1,0,1
0,17600,64857,82449,DebtCon,Other,1,0,0,312.882474,3,15,43.47886256,0,0,0,0,0,0,0,0,0
1,14000,8200,154340,HomeImp,Other,17,0,7,184.6131909,0,12,18.19428042,1,1,0,0,0,0,0,0,0
0,39700,59360,117186,DebtCon,Mgr,16,0,1,203.1399683,0,22,40.13809045,0,0,0,0,0,0,0,0,0
0,13700,94650,109650,DebtCon,Office,3.5,0,1,268.8333333,1,34,41.51130079,0,0,0,0,0,0,0,0,1
1,5700,74172,79846,DebtCon,ProfExe,0,0,0,157.0097747,0,28,47.41522866,0,0,0,0,0,0,0,0,0
0,10100,68820,78830,DebtCon,Other,2,0,0,170.7224523,0,34,29.20675283,0,0,0,1,1,0,1,0,0
1,10000,34900,48000,HomeImp,Other,3,0,0,288.1666667,1,3,37.86554654,0,0,0,0,0,0,0,0,1
0,22500,127709,167975,DebtCon,Office,1,0,0,367.1895151,2,51,37.88804981,0,0,0,1,0,0,1,0,0
0,15900,19639,171350,HomeImp,Self,8,0,0,311.3103604,0,26,26.87672986,0,0,0,0,0,0,0,0,0
0,15800,31243,44144,HomeImp,Other,0,0,0,315.8126317,1,9,25.65038413,1,0,0,0,0,0,0,0,0
0,23300,82472,110321,DebtCon,Other,10,0,0,174.2399806,2,25,37.91287247,0,0,1,0,0,0,0,0,0
0,20800,51562,99997,DebtCon,Office,1,0,4,168.3145771,0,47,35.23139271,0,0,0,0,0,0,0,0,0
0,13700,58788,87260,DebtCon,Office,14,0,0,103.6928184,0,24,36.66531854,0,0,0,0,0,0,0,0,0
0,9100,43249,52946,HomeImp,Mgr,20,1,1,228.3963399,1,18,35.18184074,0,0,0,0,0,0,0,0,0
0,16000,31000,54000,DebtCon,Other,16,0,0,110.6,1,18,41.13829939,0,0,0,0,0,0,0,0,1
0,12800,71531,87256,HomeImp,Office,26,0,0,167.1637357,1,14,40.37613759,0,0,0,0,0,0,0,0,0
0,4500,65994,77182,NotProvided,NotProvided,5,1,0,80.15243091,0,14,25.2272529,1,0,1,1,1,1,1,1,0
0,16300,34297,42629,HomeImp,Other,9,0,0,80.48923834,2,11,30.28477259,0,0,0,0,0,0,0,0,0
0,16500,45973,88454,DebtCon,Office,30,0,0,320.4214503,0,16,14.0979409,1,0,0,0,0,0,0,0,0
1,11600,45917,60000,DebtCon,Other,10,0,1,304.3666667,3,27,41.44105202,0,0,0,0,0,0,0,0,1
0,22900,41174,86851,HomeImp,Other,25,0,0,267.1326088,0,7,24.38038951,0,0,0,0,0,0,0,0,0
0,19500,94543,127718,DebtCon,ProfExe,11,1,0,132.4078556,8,24,30.85706709,0,0,0,1,1,0,1,0,0
0,11100,75392,89976,DebtCon,ProfExe,9,0,0,163.7035554,1,12,39.27188478,0,0,0,0,0,0,0,0,0
1,22300,75600,102000,DebtCon,Mgr,5,0,1,64.93333333,2,28,35.76405836,0,0,0,0,0,0,0,0,1
0,14800,63508,87310,DebtCon,Other,2,0,0,127.1652299,3,10,38.95372268,0,0,0,0,0,0,0,0,0
0,17200,99204,119490,DebtCon,Other,9,0,0,296.2114898,1,18,30.3013654,0,0,0,0,0,0,0,0,0
0,17100,48471,71546,DebtCon,ProfExe,5,0,1,254.0957007,3,32,29.81874354,0,0,0,0,0,0,0,0,0
0,15600,59000,66837,NotProvided,NotProvided,9,0,0,94.69068521,0,15,26.32256955,1,0,0,0,0,0,0,0,0
0,20000,38955,80680,DebtCon,ProfExe,8,0,0,295.3007793,0,18,40.39095601,0,0,0,0,0,0,0,0,0
0,12100,50973,74183,DebtCon,Mgr,6,0,0,122.691827,5,24,41.12808531,0,0,0,1,1,0,1,0,0
0,20300,94781,125948,DebtCon,ProfExe,12,0,0,148.6556875,1,24,33.18367731,0,0,0,1,1,0,1,0,0
0,21900,148955,118862,NotProvided,ProfExe,6,0,0,93.92588206,3,34,30.32211462,0,0,0,0,0,0,0,0,0
0,14900,101179,117405,HomeImp,Office,2,0,0,133.9305097,1,22,35.54740722,0,0,0,0,0,0,0,0,0
0,12000,35028,55079,HomeImp,Other,23,0,1,108.6339686,0,23,40.79745755,0,0,0,0,0,0,0,0,0
1,60000,86573,159920,DebtCon,ProfExe,7,0,5,332.7333333,3,22,41.9463752,0,0,0,0,0,0,0,0,1
0,12800,76783,95007,DebtCon,Mgr,6,0,0,140.9720223,2,26,42.15361693,0,0,0,0,0,0,0,0,0
0,13300,55505,76841,DebtCon,Other,0,0,0,222.9130724,0,10,32.96863267,0,0,0,0,0,0,0,0,0
0,13200,71775,80480,DebtCon,Other,0,0,0,240.6435766,3,25,29.26799242,0,0,0,0,0,0,0,0,0
0,4800,80482,88342,HomeImp,ProfExe,7,0,0,275.0323948,0,11,43.71763511,0,0,0,0,0,0,0,0,0
0,20200,41479,70102,DebtCon,Office,5,0,0,172.9117149,2,26,33.83467117,0,0,0,0,0,0,0,0,0
0,25500,84267,117833,DebtCon,ProfExe,12,0,1,123.7568565,0,18,27.47115778,0,0,0,0,0,0,0,0,0
0,16900,116357,209364,DebtCon,Other,4,0,0,221.1285548,0,16,27.9002639,0,0,0,0,0,0,0,0,0
0,11300,19400,28600,HomeImp,Office,20,0,0,190.0312176,0,15,39.00867302,1,0,0,0,0,0,0,0,0
1,8400,48032,95213,HomeImp,Office,5,1,4,326.6795905,0,30,38.19168174,0,0,0,0,0,0,0,0,0
1,24400,119000,144400,DebtCon,Mgr,33,0,2,229.3,7,36,36.98708569,0,0,0,0,0,0,0,0,1
0,21300,94642,125062,DebtCon,Office,24,0,0,278.691315,2,17,32.98853181,0,0,0,0,0,0,0,0,0
0,50900,22000,77826,HomeImp,Other,3,2,0,263.7333333,7,14,19.77885179,0,0,0,0,0,0,0,0,1
0,9700,8852,60599,HomeImp,Other,7,2,1,359.1044913,1,21,16.87198276,0,0,0,0,0,0,0,0,0
0,15000,84000,110975,DebtCon,Other,20,0,0,282.1666667,1,17,36.00942149,0,0,0,0,0,0,0,0,1
0,15700,64185,84000,DebtCon,Other,0.2,2,2,112.0333333,2,26,38.72125945,0,0,0,0,0,0,0,0,1
0,9700,45907,57507,DebtCon,Other,6,0,0,81.22944864,0,11,29.03757422,0,0,0,0,0,0,0,0,0
0,23900,9579,62276,DebtCon,Other,26,0,0,127.024625,0,8,20.40782558,1,0,0,0,0,0,0,0,0
1,17000,170636,188899,DebtCon,NotProvided,1,4,0,67.40828497,1,13,44.75157219,0,0,0,0,0,0,0,0,0
0,43300,36661,53434,DebtCon,Other,2,5,0,113.7376908,3,20,29.61653289,1,0,1,0,1,0,1,0,0
1,20500,25984,95541,DebtCon,Other,28,1,5,248.4048782,0,21,17.80584889,0,0,0,0,0,0,0,0,0
0,24000,31243,50602,HomeImp,Self,3,1,0,135.1985186,0,11,25.35716493,0,0,0,0,1,0,1,0,0
0,13800,20005,44092,HomeImp,Mgr,5,0,0,173.8758677,0,10,20.6823774,1,0,0,1,1,0,1,0,0
1,9000,43881,56000,DebtCon,Other,5,0,3,73.03333333,3,28,40.20633377,0,0,0,0,0,0,0,0,1
1,15000,10171,27500,HomeImp,Other,11,1,1,62.3,2,3,40.55827149,1,0,0,0,0,0,0,0,1
1,7300,58671,87975,HomeImp,Mgr,3,0,0,74.06666667,1,16,26.990533,0,0,0,0,0,0,0,0,1
0,18200,68743,92112,DebtCon,Mgr,0,0,0,95.34376502,0,16,26.69266663,0,0,0,0,0,0,0,0,0
0,16900,61847,91671,DebtCon,ProfExe,9,0,0,202.0534356,0,20,21.34825451,0,0,0,0,0,0,0,0,0
1,9500,54612,68759,HomeImp,Other,9,0,0,89.10283861,0,19,31.35390694,0,0,0,0,0,0,0,0,0
0,23200,40905,81651,DebtCon,ProfExe,6,0,0,274.0020796,0,19,40.10944251,0,0,0,0,0,0,0,0,0
0,9000,64917,102270,DebtCon,Other,10,0,0,213.0333333,0,21,40.08314453,0,0,0,0,0,0,0,0,1
0,15200,44414,60098,DebtCon,NotProvided,4,1,0,105.749642,2,9,27.37526941,0,0,0,0,0,0,0,0,0
1,22000,82000,12500,DebtCon,ProfExe,3,0,0,117.7666667,6,23,0.838117525,0,0,0,0,0,0,0,0,1
0,28600,31634,65157,NotProvided,Office,5,0,0,119.3620256,1,6,40.15941876,0,0,0,0,0,0,0,0,0
0,3600,61327,76484,HomeImp,Mgr,9,0,2,202.5107752,0,25,41.5163897,0,0,0,1,0,0,0,0,0
0,7100,98490,114457,HomeImp,Office,23,0,0,116.1000871,0,11,35.60189425,0,0,0,0,0,0,0,0,0
1,19600,94419,123705,DebtCon,Self,19,0,2,92.7393804,0,22,84.37903408,0,0,0,1,0,0,0,0,0
0,27500,69579,117799,DebtCon,Other,5,0,0,84.3731245,2,32,38.86212081,0,0,0,0,0,0,0,0,0
1,10900,7200,16365,HomeImp,Other,11,0,0,59.54870267,1,2,24.19590363,1,0,1,0,0,0,0,0,0
0,11900,85486,109386,HomeImp,ProfExe,11,0,1,175.5425655,0,28,33.67090818,0,0,0,0,0,0,0,0,0
0,4000,11543,45760,HomeImp,NotProvided,0,0,0,153.2333333,0,0,39.31387801,1,0,0,0,0,1,0,0,1
0,13600,7627,59173,HomeImp,Other,7,2,0,362.5122503,1,22,14.26712754,0,0,0,0,0,0,0,0,0
1,4000,45000,58350,HomeImp,Mgr,3.5,0,0,162,3,16,41.45670798,0,0,0,0,0,0,0,0,1
0,20000,132436,180000,DebtCon,ProfExe,22,0,0,221.1666667,1,24,42.50002486,0,0,0,0,0,0,0,0,1
0,35100,88197,132776,DebtCon,Mgr,30,0,0,333.0463123,0,20,39.29472094,0,0,0,0,0,0,0,0,0
0,19000,22236,169461,HomeImp,Self,7,0,0,296.0801937,0,27,27.64001806,0,0,0,0,0,0,0,0,0
0,22200,67626,109042,HomeImp,Other,4,0,0,203.9649128,0,12,31.5290287,0,0,0,0,0,0,0,0,0
0,13600,67354,81255,DebtCon,Office,10,0,0,255.3787569,4,36,41.62539858,0,0,0,0,0,0,0,0,0
0,16200,76211,104348,DebtCon,Other,0,0,0,141.0468244,1,18,33.33441192,0,0,0,0,0,0,0,0,0
0,16100,51041,72749,DebtCon,Other,8,0,0,90.32595067,2,15,43.89773033,0,0,0,0,0,0,0,0,0
0,20800,97360,123854,HomeImp,Mgr,0,0,0,310.2318196,1,20,43.21741696,0,0,0,0,0,0,0,0,0
0,19400,53000,82800,DebtCon,Other,18,0,0,206.9666667,1,22,35.69801743,0,0,0,0,0,0,0,0,1
0,20000,9722,173518,HomeImp,Mgr,21,0,0,89.21195484,2,20,31.12087741,0,0,0,0,0,0,0,0,0
0,18500,57174,91772,HomeImp,ProfExe,4,0,0,129.6632166,0,13,28.90447884,0,0,0,0,0,0,0,0,0
0,40700,150283,208676,HomeImp,ProfExe,5,0,0,152.1022715,0,31,36.90999415,0,0,0,0,0,0,0,0,0
1,25000,122000,151200,DebtCon,Office,1,1,6,262.3333333,3,30,41.67018774,0,0,0,0,0,0,0,0,1
0,32800,37231,80347,DebtCon,Other,9,2,1,113.9365929,2,24,32.17001962,0,0,0,1,1,0,1,0,0
0,6100,44993,47400,NotProvided,NotProvided,5,0,0,70.28190571,0,19,12.04367058,1,0,1,1,1,1,1,1,1
0,22400,37726,59799,DebtCon,Other,0,0,0,219.4892985,0,12,41.14904123,0,0,1,0,0,0,0,0,0
0,7500,84479,104571,DebtCon,ProfExe,23,0,0,47.83285134,3,14,33.07501037,0,0,0,0,0,0,0,0,0
1,13000,111000,137813,NotProvided,Mgr,6,2,2,138.3333333,3,65,37.90658567,0,0,0,0,0,0,0,0,1
0,15700,64793,99157,HomeImp,ProfExe,22,0,0,244.7316735,1,23,38.32818888,0,0,0,0,0,0,0,0,0
0,14300,70322,88626,DebtCon,Other,3,0,0,244.8398642,2,26,32.64754112,0,0,0,0,0,0,0,0,0
0,28800,86341,121560,DebtCon,Mgr,8,1,0,175.2063398,0,26,31.61203845,1,0,0,0,0,0,0,0,0
0,27000,77910,117590,DebtCon,Other,4,0,0,91.8742111,2,31,38.49715498,0,0,0,0,0,0,0,0,0
0,14700,84900,118554,NotProvided,NotProvided,23,0,0,203.8613989,2,17,24.59537785,1,1,1,1,1,1,1,1,0
